what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079095234
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079122673
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079129819
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310079157203
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079157921
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079159481
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310079161946
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079163468
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079194212
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1310079199826
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1310079200904
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079234159
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079240945
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1310079243769
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1310079244682
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1310079250724
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1310079254356
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310079255892
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1310079258520
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079260824
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079262119
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1310079263496
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1310079264744
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1310079266685
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079270110
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079285438
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310079287893
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1310079301949
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079307197
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079307606
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1310079311200
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079315045
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079316622
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1310079325664
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1310079327576
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1310079330872
no handler,command,org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples,,"org.eclipse.datatools.enablement.sybase.asa.schemaobjecteditor.examples.tableschemaeditor.pastecolumn",1310079332473
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1310079334516
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1310079336186
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079341364
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079353576
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1310079357843
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1310079362739
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1310079369229
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079371541
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079377677
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1310079384475
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1310079391330
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1310079392556
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079398035
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079424138
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310079428553
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310079437246
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079471666
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079495680
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1310079498522
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310079500430
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079540635
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079545882
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079546837
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079562018
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.rename.element",1310079568482
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310079578192
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310079582782
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310079583685
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1310079587762
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.navigate.linkWithEditor",1310079588980
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079594225
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079600813
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310079600930
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310079600973
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079605950
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079700833
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079702706
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079706090
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079708208
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079710065
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079712961
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079714629
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079718171
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079720596
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079721275
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079723777
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079725067
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079726753
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079727889
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079733239
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079737015
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079738457
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310079749623
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310079753038
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079761083
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079765949
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079769600
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079774237
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079791120
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079814304
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079816283
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079816937
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310079818566
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310079828062
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1310079874628
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079875639
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079896158
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079901196
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079909551
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079913020
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079914295
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1310079942175
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079946738
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079948377
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1310079951846
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079954623
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079969582
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310079969708
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310079969754
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079974330
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079975665
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079976917
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079987801
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310079994879
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080007826
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080012519
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080017009
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080058293
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080059158
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1310080062392
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080065410
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080066521
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080067361
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080068096
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080073343
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080081759
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310080081864
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310080081913
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080091526
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080103595
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080107988
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080114444
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080151349
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080152217
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310080152259
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310080158116
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1310080169334
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineStart",1310080169606
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1310080171172
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310080172665
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310080173591
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080178512
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080193647
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1310080195459
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310080197950
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080210540
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080216582
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1310080227963
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080234221
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080236334
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1310080241089
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1310080243128
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080244432
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080244687
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080244740
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080247696
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310080247902
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310080247945
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1310080251171
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310080252708
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080263154
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080274783
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310080304780
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1310080319064
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310080320633
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1310080324620
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080325453
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080325655
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1310080341130
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1310080342958
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080344219
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080344494
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1310080348562
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1310080353149
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080355347
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080357834
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080358608
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080361441
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1310080362066
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1310080362823
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080365983
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080369271
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1310080375255
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1310080377879
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080381687
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080389746
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310080399060
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310080405683
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310080408062
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080426957
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080432263
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1310080432277
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310080434297
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1310080435896
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080438063
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080438123
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310080440067
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080440099
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1310080440158
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310080442730
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1310080444161
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080449055
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080449101
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1310080450974
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1310080451020
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1310080451078
